equipment_id,timestamp,temperature,vibration,rpm,run_state
EQ-04,2026-08-01T01:04:00,54.811,1.54,1603.6,RUN
EQ-05,2026-08-01T01:04:00,72.84,2.325,2195.3,RUN
EQ-06,2026-08-01T01:04:00,64.568,1.993,1897.7,RUN
EQ-01,2026-08-01T01:05:00,61.43,1.928,1801.1,RUN
EQ-02,2026-08-01T01:05:00,67.635,2.148,1995.9,RUN
EQ-03,2026-08-01T01:05:00,60.782,2.234,1798.5,RUN
EQ-04,2026-08-01T01:05:00,55.355,1.765,1598.4,RUN
EQ-05,2026-08-01T01:05:00,73.823,2.697,2193.8,RUN
EQ-06,2026-08-01T01:05:00,64.502,2.128,1900.9,RUN
EQ-01,2026-08-01T01:06:00,61.028,1.976,1790.0,RUN
EQ-02,2026-08-01T01:06:00,67.231,2.244,1999.8,RUN
EQ-03,2026-08-01T01:06:00,61.75,2.115,1794.6,RUN
EQ-04,2026-08-01T01:06:00,54.781,1.553,1598.6,RUN
EQ-05,2026-08-01T01:06:00,74.179,2.447,2201.2,RUN
EQ-06,2026-08-01T01:06:00,64.52,1.973,1894.4,RUN
EQ-01,2026-08-01T01:07:00,60.986,2.314,1794.9,RUN
EQ-02,2026-08-01T01:07:00,67.731,2.213,1997.2,RUN
EQ-03,2026-08-01T01:07:00,60.657,1.909,1798.1,RUN
EQ-04,2026-08-01T01:07:00,55.363,1.782,1593.0,RUN
EQ-05,2026-08-01T01:07:00,74.042,2.542,2200.9,RUN
EQ-06,2026-08-01T01:07:00,64.156,2.196,1898.3,RUN
EQ-01,2026-08-01T01:08:00,61.446,2.022,1802.8,RUN
EQ-02,2026-08-01T01:08:00,66.96,2.364,1984.3,RUN
EQ-03,2026-08-01T01:08:00,60.868,2.114,1792.4,RUN
EQ-04,2026-08-01T01:08:00,55.377,1.988,1609.1,RUN
EQ-05,2026-08-01T01:08:00,74.15,2.493,2199.0,RUN
EQ-06,2026-08-01T01:08:00,64.002,2.242,1898.5,RUN
EQ-01,2026-08-01T01:09:00,61.077,2.054,1798.0,RUN
EQ-02,2026-08-01T01:09:00,66.665,2.159,2001.1,RUN
EQ-03,2026-08-01T01:09:00,60.866,2.067,1794.2,RUN
EQ-04,2026-08-01T01:09:00,55.61,1.792,1589.1,RUN
EQ-05,2026-08-01T01:09:00,73.37,2.513,2202.4,RUN
EQ-06,2026-08-01T01:09:00,64.479,2.304,1898.2,RUN
EQ-01,2026-08-01T01:10:00,60.695,1.915,1803.7,RUN
EQ-02,2026-08-01T01:10:00,67.089,2.177,2013.0,RUN
EQ-03,2026-08-01T01:10:00,61.13,1.886,1808.2,RUN
EQ-04,2026-08-01T01:10:00,55.455,1.687,1610.3,RUN
EQ-05,2026-08-01T01:10:00,73.429,2.35,2192.1,RUN
EQ-06,2026-08-01T01:10:00,64.775,2.006,1902.2,RUN
EQ-01,2026-08-01T01:11:00,60.743,2.122,1802.5,RUN
EQ-02,2026-08-01T01:11:00,67.602,2.384,2001.9,RUN
EQ-03,2026-08-01T01:11:00,61.264,2.007,1792.0,RUN
EQ-04,2026-08-01T01:11:00,55.018,1.739,1595.3,RUN
EQ-05,2026-08-01T01:11:00,73.057,2.472,2201.4,RUN
EQ-06,2026-08-01T01:11:00,64.046,2.027,1895.9,RUN
EQ-01,2026-08-01T01:12:00,60.816,2.091,1792.1,RUN
EQ-02,2026-08-01T01:12:00,66.802,2.102,2017.8,RUN
EQ-03,2026-08-01T01:12:00,61.162,1.992,1791.4,RUN
EQ-04,2026-08-01T01:12:00,55.375,1.703,1589.9,RUN
EQ-05,2026-08-01T01:12:00,73.105,2.436,2203.3,RUN
EQ-06,2026-08-01T01:12:00,63.944,2.137,1903.6,RUN
EQ-01,2026-08-01T01:13:00,61.31,2.092,1806.1,RUN
EQ-02,2026-08-01T01:13:00,66.665,2.163,1999.1,RUN
EQ-03,2026-08-01T01:13:00,61.008,1.687,1795.6,RUN
EQ-04,2026-08-01T01:13:00,55.465,2.005,1598.7,RUN
EQ-05,2026-08-01T01:13:00,73.739,2.565,2195.7,RUN
EQ-06,2026-08-01T01:13:00,64.706,2.271,1895.5,RUN
EQ-01,2026-08-01T01:14:00,61.184,2.026,1792.5,RUN
EQ-02,2026-08-01T01:14:00,66.576,2.239,2001.3,RUN
EQ-03,2026-08-01T01:14:00,60.645,1.829,1808.2,RUN
EQ-04,2026-08-01T01:14:00,55.033,1.722,1598.9,RUN
EQ-05,2026-08-01T01:14:00,73.227,2.656,2200.8,RUN
EQ-06,2026-08-01T01:14:00,64.067,2.094,1904.7,RUN
EQ-01,2026-08-01T01:15:00,61.373,2.124,1795.4,RUN
EQ-02,2026-08-01T01:15:00,67.433,2.406,1999.4,RUN
EQ-03,2026-08-01T01:15:00,61.782,2.13,1794.4,RUN
EQ-04,2026-08-01T01:15:00,55.69,1.586,1600.6,RUN
EQ-05,2026-08-01T01:15:00,73.278,2.396,2204.9,RUN
EQ-06,2026-08-01T01:15:00,63.992,2.068,1898.3,RUN
EQ-01,2026-08-01T01:16:00,60.98,2.153,1801.4,RUN
EQ-02,2026-08-01T01:16:00,66.667,2.08,2000.4,RUN
EQ-03,2026-08-01T01:16:00,61.223,1.913,1798.2,RUN
EQ-04,2026-08-01T01:16:00,55.544,2.106,1596.0,RUN
EQ-05,2026-08-01T01:16:00,73.358,2.511,2195.2,RUN
EQ-06,2026-08-01T01:16:00,63.931,1.848,1904.7,RUN
EQ-01,2026-08-01T01:17:00,61.183,2.034,1809.4,RUN
EQ-02,2026-08-01T01:17:00,67.364,2.138,2002.2,RUN
EQ-03,2026-08-01T01:17:00,61.327,2.07,1801.7,RUN
EQ-04,2026-08-01T01:17:00,54.775,1.778,1609.4,RUN
EQ-05,2026-08-01T01:17:00,73.783,2.482,2203.6,RUN
EQ-06,2026-08-01T01:17:00,64.335,2.19,1906.1,RUN
EQ-01,2026-08-01T01:18:00,61.345,1.986,1794.0,RUN
EQ-02,2026-08-01T01:18:00,67.055,2.294,2009.1,RUN
EQ-03,2026-08-01T01:18:00,60.889,2.152,1803.2,RUN
EQ-04,2026-08-01T01:18:00,55.351,1.695,1603.9,RUN
EQ-05,2026-08-01T01:18:00,73.466,2.518,2199.2,RUN
EQ-06,2026-08-01T01:18:00,64.106,1.954,1891.7,RUN
EQ-01,2026-08-01T01:19:00,61.016,2.107,1800.9,RUN
EQ-02,2026-08-01T01:19:00,66.898,2.312,1995.0,RUN
EQ-03,2026-08-01T01:19:00,61.02,1.751,1799.3,RUN
EQ-04,2026-08-01T01:19:00,54.98,1.802,1600.5,RUN
EQ-05,2026-08-01T01:19:00,73.253,2.513,2203.2,RUN
EQ-06,2026-08-01T01:19:00,63.959,2.111,1901.2,RUN
EQ-01,2026-08-01T01:20:00,61.282,1.892,1800.9,RUN
EQ-02,2026-08-01T01:20:00,66.817,2.248,2000.1,RUN
EQ-03,2026-08-01T01:20:00,61.533,2.193,1802.3,RUN
EQ-04,2026-08-01T01:20:00,54.645,1.772,1598.2,RUN
EQ-05,2026-08-01T01:20:00,73.464,2.58,2200.1,RUN
EQ-06,2026-08-01T01:20:00,64.087,2.037,1898.4,RUN
EQ-01,2026-08-01T01:21:00,60.889,1.914,1803.9,RUN
EQ-02,2026-08-01T01:21:00,67.237,2.209,2003.7,RUN
EQ-03,2026-08-01T01:21:00,60.349,1.979,1805.8,RUN
EQ-04,2026-08-01T01:21:00,55.137,1.857,1615.3,RUN
EQ-05,2026-08-01T01:21:00,73.77,2.401,2193.0,RUN
EQ-06,2026-08-01T01:21:00,64.02,2.246,1902.8,RUN
EQ-01,2026-08-01T01:22:00,60.992,1.994,1807.1,RUN
EQ-02,2026-08-01T01:22:00,66.899,2.238,2007.7,RUN
EQ-03,2026-08-01T01:22:00,61.386,2.046,1792.3,RUN
EQ-04,2026-08-01T01:22:00,55.203,1.781,1598.2,RUN
EQ-05,2026-08-01T01:22:00,73.242,2.265,2197.6,RUN
EQ-06,2026-08-01T01:22:00,63.949,2.06,1916.3,RUN
EQ-01,2026-08-01T01:23:00,60.983,1.791,1797.6,RUN
EQ-02,2026-08-01T01:23:00,67.159,2.042,1987.1,RUN
EQ-03,2026-08-01T01:23:00,61.03,2.232,1795.9,RUN
EQ-04,2026-08-01T01:23:00,56.078,1.544,1599.4,RUN
EQ-05,2026-08-01T01:23:00,73.109,2.385,2199.6,RUN
EQ-06,2026-08-01T01:23:00,64.24,2.116,1899.7,RUN
EQ-01,2026-08-01T01:24:00,60.696,2.099,1806.1,RUN
EQ-02,2026-08-01T01:24:00,67.3,2.235,1991.6,RUN
EQ-03,2026-08-01T01:24:00,61.261,2.116,1794.9,RUN
EQ-04,2026-08-01T01:24:00,55.141,1.779,1597.6,RUN
EQ-05,2026-08-01T01:24:00,73.128,2.409,2190.8,RUN
EQ-06,2026-08-01T01:24:00,64.161,2.106,1909.1,RUN
EQ-01,2026-08-01T01:25:00,61.284,1.884,1808.0,RUN
EQ-02,2026-08-01T01:25:00,67.372,2.401,2000.2,RUN
EQ-03,2026-08-01T01:25:00,61.696,1.979,1797.8,RUN
EQ-04,2026-08-01T01:25:00,55.343,1.907,1607.1,RUN
EQ-05,2026-08-01T01:25:00,74.139,2.61,2213.2,RUN
EQ-06,2026-08-01T01:25:00,64.223,2.044,1896.7,RUN
EQ-01,2026-08-01T01:26:00,60.947,1.943,1810.7,RUN
EQ-02,2026-08-01T01:26:00,67.483,2.064,2006.7,RUN
EQ-03,2026-08-01T01:26:00,60.944,1.936,1807.4,RUN
EQ-04,2026-08-01T01:26:00,55.434,1.736,1600.5,RUN
EQ-05,2026-08-01T01:26:00,73.184,2.563,2198.3,RUN
EQ-06,2026-08-01T01:26:00,64.457,2.3,1898.1,RUN
EQ-01,2026-08-01T01:27:00,61.114,1.974,1803.0,RUN
EQ-02,2026-08-01T01:27:00,67.211,2.129,1997.1,RUN
EQ-03,2026-08-01T01:27:00,60.164,1.946,1805.8,RUN
EQ-04,2026-08-01T01:27:00,55.198,1.888,1594.6,RUN
EQ-05,2026-08-01T01:27:00,73.451,2.672,2200.1,RUN
EQ-06,2026-08-01T01:27:00,63.656,2.67,1895.2,RUN
EQ-01,2026-08-01T01:28:00,61.276,2.005,1800.9,RUN
EQ-02,2026-08-01T01:28:00,66.785,2.175,2004.0,RUN
EQ-03,2026-08-01T01:28:00,60.726,1.932,1799.5,RUN
EQ-04,2026-08-01T01:28:00,55.418,1.914,1603.0,RUN
EQ-05,2026-08-01T01:28:00,72.782,2.466,2198.1,RUN
EQ-06,2026-08-01T01:28:00,63.552,1.99,1905.8,RUN
EQ-01,2026-08-01T01:29:00,61.263,1.959,1797.2,RUN
EQ-02,2026-08-01T01:29:00,67.313,2.183,2011.9,RUN
EQ-03,2026-08-01T01:29:00,61.111,2.151,1804.8,RUN
EQ-04,2026-08-01T01:29:00,55.07,1.942,1604.0,RUN
EQ-05,2026-08-01T01:29:00,74.252,2.578,2194.6,RUN
EQ-06,2026-08-01T01:29:00,63.797,2.07,1895.3,RUN
EQ-01,2026-08-01T01:30:00,61.338,1.992,1791.2,RUN
EQ-02,2026-08-01T01:30:00,67.378,2.444,2000.1,RUN
EQ-03,2026-08-01T01:30:00,61.682,2.065,1812.7,RUN
EQ-04,2026-08-01T01:30:00,54.934,1.676,1596.2,RUN
EQ-05,2026-08-01T01:30:00,73.234,2.473,2201.5,RUN
EQ-06,2026-08-01T01:30:00,64.094,2.023,1887.1,RUN
EQ-01,2026-08-01T01:31:00,61.068,1.993,1798.3,RUN
EQ-02,2026-08-01T01:31:00,67.083,2.111,1998.6,RUN
EQ-03,2026-08-01T01:31:00,60.967,2.025,1792.5,RUN
EQ-04,2026-08-01T01:31:00,55.112,1.689,1603.4,RUN
EQ-05,2026-08-01T01:31:00,73.608,2.361,2200.8,RUN
EQ-06,2026-08-01T01:31:00,64.14,2.143,1902.5,RUN
EQ-01,2026-08-01T01:32:00,60.953,1.946,1800.7,RUN
EQ-02,2026-08-01T01:32:00,67.045,2.087,2002.8,RUN
EQ-03,2026-08-01T01:32:00,61.643,1.974,1796.0,RUN
EQ-04,2026-08-01T01:32:00,54.866,1.803,1612.9,RUN
EQ-05,2026-08-01T01:32:00,73.404,2.352,2186.1,RUN
EQ-06,2026-08-01T01:32:00,63.853,2.135,1905.1,RUN
EQ-01,2026-08-01T01:33:00,61.072,1.907,1799.3,RUN
EQ-02,2026-08-01T01:33:00,68.01,2.315,2001.1,RUN
EQ-03,2026-08-01T01:33:00,60.286,2.087,1798.4,RUN
EQ-04,2026-08-01T01:33:00,55.522,1.583,1609.4,RUN
EQ-05,2026-08-01T01:33:00,73.177,2.099,2198.5,RUN
EQ-06,2026-08-01T01:33:00,64.064,2.216,1904.0,RUN
EQ-01,2026-08-01T01:34:00,60.507,2.13,1803.6,RUN
EQ-02,2026-08-01T01:34:00,66.69,2.145,2001.5,RUN
EQ-03,2026-08-01T01:34:00,60.922,1.774,1802.3,RUN
EQ-04,2026-08-01T01:34:00,55.284,1.671,1607.1,RUN
EQ-05,2026-08-01T01:34:00,73.673,2.527,2201.3,RUN
EQ-06,2026-08-01T01:34:00,63.825,1.946,1892.8,RUN
EQ-01,2026-08-01T01:35:00,60.59,1.747,1791.3,RUN
EQ-02,2026-08-01T01:35:00,67.313,2.317,1998.9,RUN
EQ-03,2026-08-01T01:35:00,61.46,2.224,1803.1,RUN
EQ-04,2026-08-01T01:35:00,55.135,1.836,1601.0,RUN
EQ-05,2026-08-01T01:35:00,73.223,2.653,2194.9,RUN
EQ-06,2026-08-01T01:35:00,63.537,2.222,1890.4,RUN
EQ-01,2026-08-01T01:36:00,60.632,1.975,1798.9,RUN
EQ-02,2026-08-01T01:36:00,67.505,2.199,1998.5,RUN
EQ-03,2026-08-01T01:36:00,61.425,1.968,1793.6,RUN
EQ-04,2026-08-01T01:36:00,55.507,1.55,1600.6,RUN
EQ-05,2026-08-01T01:36:00,73.767,2.552,2191.0,RUN
EQ-06,2026-08-01T01:36:00,63.608,1.874,1898.2,RUN
EQ-01,2026-08-01T01:37:00,60.744,1.944,1812.0,RUN
EQ-02,2026-08-01T01:37:00,67.018,2.278,1994.0,RUN
EQ-03,2026-08-01T01:37:00,60.409,1.886,1801.1,RUN
EQ-04,2026-08-01T01:37:00,55.093,1.585,1606.9,RUN
EQ-05,2026-08-01T01:37:00,74.343,2.511,2206.1,RUN
EQ-06,2026-08-01T01:37:00,64.277,2.184,1897.1,RUN
EQ-01,2026-08-01T01:38:00,61.232,2.05,1806.0,RUN
EQ-02,2026-08-01T01:38:00,67.077,2.035,2003.7,RUN
EQ-03,2026-08-01T01:38:00,60.798,2.138,1805.1,RUN
EQ-04,2026-08-01T01:38:00,54.252,1.862,1589.4,RUN
EQ-05,2026-08-01T01:38:00,73.732,2.6,2199.0,RUN
EQ-06,2026-08-01T01:38:00,63.495,2.021,1890.8,RUN
EQ-01,2026-08-01T01:39:00,60.773,1.825,1803.7,RUN
EQ-02,2026-08-01T01:39:00,66.994,2.278,1993.8,RUN
EQ-03,2026-08-01T01:39:00,61.042,2.135,1792.7,RUN
EQ-04,2026-08-01T01:39:00,55.11,1.606,1599.0,RUN
EQ-05,2026-08-01T01:39:00,73.132,2.355,2189.2,RUN
EQ-06,2026-08-01T01:39:00,64.443,1.947,1896.4,RUN
EQ-01,2026-08-01T01:40:00,60.956,1.94,1802.3,RUN
EQ-02,2026-08-01T01:40:00,67.133,2.249,1995.1,RUN
EQ-03,2026-08-01T01:40:00,60.856,1.991,1800.9,RUN
EQ-04,2026-08-01T01:40:00,55.561,2.123,1595.6,RUN
EQ-05,2026-08-01T01:40:00,73.346,2.484,2202.5,RUN
EQ-06,2026-08-01T01:40:00,64.097,2.141,1903.6,RUN
EQ-01,2026-08-01T01:41:00,61.542,1.988,1797.8,RUN
EQ-02,2026-08-01T01:41:00,67.446,2.192,1992.8,RUN
EQ-03,2026-08-01T01:41:00,61.496,2.159,1796.3,RUN
EQ-04,2026-08-01T01:41:00,55.644,1.678,1596.2,RUN
EQ-05,2026-08-01T01:41:00,72.835,2.438,2193.1,RUN
EQ-06,2026-08-01T01:41:00,63.748,2.033,1895.5,RUN
EQ-01,2026-08-01T01:42:00,60.961,2.128,1789.5,RUN
EQ-02,2026-08-01T01:42:00,67.06,2.075,1998.0,RUN
EQ-03,2026-08-01T01:42:00,61.09,2.12,1791.3,RUN
EQ-04,2026-08-01T01:42:00,54.863,1.671,1602.2,RUN
EQ-05,2026-08-01T01:42:00,72.619,2.535,2209.4,RUN
EQ-06,2026-08-01T01:42:00,64.014,2.284,1901.5,RUN
EQ-01,2026-08-01T01:43:00,61.342,2.04,1802.7,RUN
EQ-02,2026-08-01T01:43:00,68.217,2.249,2000.2,RUN
EQ-03,2026-08-01T01:43:00,60.579,2.046,1805.9,RUN
EQ-04,2026-08-01T01:43:00,55.084,1.63,1603.3,RUN
EQ-05,2026-08-01T01:43:00,72.959,2.414,2197.0,RUN
EQ-06,2026-08-01T01:43:00,63.727,2.181,1904.5,RUN
EQ-01,2026-08-01T01:44:00,60.756,1.858,1785.3,RUN
EQ-02,2026-08-01T01:44:00,66.968,2.31,1993.4,RUN
EQ-03,2026-08-01T01:44:00,61.244,1.803,1802.8,RUN
EQ-04,2026-08-01T01:44:00,55.544,1.796,1595.1,RUN
EQ-05,2026-08-01T01:44:00,73.438,2.684,2188.0,RUN
EQ-06,2026-08-01T01:44:00,64.631,2.068,1890.7,RUN
EQ-01,2026-08-01T01:45:00,61.01,1.942,1798.0,RUN
EQ-02,2026-08-01T01:45:00,67.608,2.159,1998.4,RUN
EQ-03,2026-08-01T01:45:00,61.261,2.015,1794.6,RUN
EQ-04,2026-08-01T01:45:00,54.765,1.774,1590.0,RUN
EQ-05,2026-08-01T01:45:00,73.534,2.643,2207.5,RUN
EQ-06,2026-08-01T01:45:00,63.922,2.053,1898.1,RUN
EQ-01,2026-08-01T01:46:00,60.748,2.106,1800.0,RUN
EQ-02,2026-08-01T01:46:00,67.314,2.161,2001.0,RUN
EQ-03,2026-08-01T01:46:00,60.678,2.001,1805.5,RUN
EQ-04,2026-08-01T01:46:00,55.177,1.845,1606.5,RUN
EQ-05,2026-08-01T01:46:00,73.526,2.286,2199.9,RUN
EQ-06,2026-08-01T01:46:00,63.675,2.097,1898.4,RUN
EQ-01,2026-08-01T01:47:00,60.96,1.856,1797.3,RUN
EQ-02,2026-08-01T01:47:00,67.161,2.318,1990.6,RUN
EQ-03,2026-08-01T01:47:00,60.767,1.97,1812.7,RUN
EQ-04,2026-08-01T01:47:00,55.393,1.768,1601.7,RUN
EQ-05,2026-08-01T01:47:00,73.583,2.724,2196.1,RUN
EQ-06,2026-08-01T01:47:00,65.003,2.345,1883.1,RUN
EQ-01,2026-08-01T01:48:00,61.371,1.991,1813.0,RUN
EQ-02,2026-08-01T01:48:00,67.636,2.428,1995.4,RUN
EQ-03,2026-08-01T01:48:00,60.828,1.956,1800.6,RUN
EQ-04,2026-08-01T01:48:00,55.773,1.909,1598.8,RUN
EQ-05,2026-08-01T01:48:00,73.467,2.497,2200.8,RUN
EQ-06,2026-08-01T01:48:00,64.042,1.899,1905.5,RUN
EQ-01,2026-08-01T01:49:00,60.471,1.999,1810.9,RUN
EQ-02,2026-08-01T01:49:00,66.56,2.336,2010.8,RUN
EQ-03,2026-08-01T01:49:00,61.554,2.09,1791.7,RUN
EQ-04,2026-08-01T01:49:00,55.119,1.77,1594.2,RUN
EQ-05,2026-08-01T01:49:00,73.692,2.484,2203.0,RUN
EQ-06,2026-08-01T01:49:00,64.309,1.952,1904.5,RUN
EQ-01,2026-08-01T01:50:00,61.227,1.954,1806.2,RUN
EQ-02,2026-08-01T01:50:00,67.267,2.25,1995.7,RUN
EQ-03,2026-08-01T01:50:00,61.044,1.851,1798.2,RUN
EQ-04,2026-08-01T01:50:00,54.786,1.753,1602.0,RUN
EQ-05,2026-08-01T01:50:00,73.473,2.542,2211.4,RUN
EQ-06,2026-08-01T01:50:00,64.114,2.283,1898.7,RUN
EQ-01,2026-08-01T01:51:00,61.156,2.323,1794.4,RUN
EQ-02,2026-08-01T01:51:00,66.867,2.194,2004.3,RUN
EQ-03,2026-08-01T01:51:00,60.3,2.143,1788.4,RUN
EQ-04,2026-08-01T01:51:00,55.003,1.825,1595.0,RUN
EQ-05,2026-08-01T01:51:00,73.143,2.574,2196.4,RUN
EQ-06,2026-08-01T01:51:00,64.157,1.968,1899.4,RUN
EQ-01,2026-08-01T01:52:00,60.864,1.95,1811.5,RUN
EQ-02,2026-08-01T01:52:00,66.963,2.22,1997.0,RUN
EQ-03,2026-08-01T01:52:00,60.651,1.994,1799.3,RUN
EQ-04,2026-08-01T01:52:00,56.113,1.563,1596.9,RUN
EQ-05,2026-08-01T01:52:00,73.706,2.308,2194.6,RUN
EQ-06,2026-08-01T01:52:00,64.316,2.144,1895.4,RUN
EQ-01,2026-08-01T01:53:00,60.565,2.054,1803.7,RUN
EQ-02,2026-08-01T01:53:00,66.946,2.064,2001.2,RUN
EQ-03,2026-08-01T01:53:00,61.321,1.899,1797.7,RUN
EQ-04,2026-08-01T01:53:00,55.384,1.663,1605.3,RUN
EQ-05,2026-08-01T01:53:00,73.015,2.579,2216.8,RUN
EQ-06,2026-08-01T01:53:00,64.356,2.199,1899.5,RUN
EQ-01,2026-08-01T01:54:00,61.095,1.908,1794.3,RUN
EQ-02,2026-08-01T01:54:00,66.776,2.204,1995.2,RUN
EQ-03,2026-08-01T01:54:00,60.927,1.965,1804.7,RUN
EQ-04,2026-08-01T01:54:00,55.7,2.002,1603.4,RUN
EQ-05,2026-08-01T01:54:00,73.078,2.426,2192.6,RUN
EQ-06,2026-08-01T01:54:00,63.784,2.065,1899.5,RUN
EQ-01,2026-08-01T01:55:00,60.883,2.063,1800.2,RUN
EQ-02,2026-08-01T01:55:00,66.534,2.357,1988.6,RUN
EQ-03,2026-08-01T01:55:00,60.639,2.024,1796.4,RUN
EQ-04,2026-08-01T01:55:00,55.268,1.584,1602.7,RUN
EQ-05,2026-08-01T01:55:00,74.123,2.731,2199.0,RUN
EQ-06,2026-08-01T01:55:00,64.024,2.2,1898.6,RUN
EQ-01,2026-08-01T01:56:00,61.148,2.104,1805.8,RUN
EQ-02,2026-08-01T01:56:00,67.247,2.228,1997.4,RUN
EQ-03,2026-08-01T01:56:00,60.935,2.173,1805.4,RUN
EQ-04,2026-08-01T01:56:00,54.992,1.904,1606.1,RUN
EQ-05,2026-08-01T01:56:00,73.042,2.206,2196.2,RUN
EQ-06,2026-08-01T01:56:00,64.067,1.867,1902.9,RUN
EQ-01,2026-08-01T01:57:00,61.073,1.929,1796.4,RUN
EQ-02,2026-08-01T01:57:00,67.087,2.148,2002.7,RUN
EQ-03,2026-08-01T01:57:00,61.409,2.085,1795.2,RUN
EQ-04,2026-08-01T01:57:00,54.895,1.511,1593.3,RUN
EQ-05,2026-08-01T01:57:00,73.702,2.44,2194.5,RUN
EQ-06,2026-08-01T01:57:00,63.95,2.155,1908.9,RUN
EQ-01,2026-08-01T01:58:00,61.625,1.993,1800.8,RUN
EQ-02,2026-08-01T01:58:00,67.003,2.137,2004.1,RUN
EQ-03,2026-08-01T01:58:00,61.826,2.142,1799.3,RUN
EQ-04,2026-08-01T01:58:00,55.106,1.604,1605.5,RUN
EQ-05,2026-08-01T01:58:00,73.6,2.386,2197.3,RUN
EQ-06,2026-08-01T01:58:00,64.521,2.327,1908.7,RUN
EQ-01,2026-08-01T01:59:00,60.98,1.893,1801.9,RUN
EQ-02,2026-08-01T01:59:00,67.373,2.219,2000.9,RUN
EQ-03,2026-08-01T01:59:00,61.043,1.992,1791.6,RUN
EQ-04,2026-08-01T01:59:00,55.52,1.703,1605.4,RUN
EQ-05,2026-08-01T01:59:00,73.001,2.493,2194.7,RUN
EQ-06,2026-08-01T01:59:00,64.489,2.127,1898.2,RUN
EQ-01,2026-08-01T02:00:00,60.704,1.863,1793.4,RUN
EQ-02,2026-08-01T02:00:00,67.264,2.075,1995.3,RUN
EQ-03,2026-08-01T02:00:00,61.234,1.975,1793.6,RUN
EQ-04,2026-08-01T02:00:00,54.808,1.848,1607.1,RUN
EQ-05,2026-08-01T02:00:00,74.345,2.441,2202.3,RUN
EQ-06,2026-08-01T02:00:00,63.213,2.197,1901.6,RUN
EQ-01,2026-08-01T02:01:00,61.124,2.124,1798.4,RUN
EQ-02,2026-08-01T02:01:00,67.012,2.114,2005.5,RUN
EQ-03,2026-08-01T02:01:00,61.026,2.223,1804.7,RUN
EQ-04,2026-08-01T02:01:00,55.518,1.779,1602.3,RUN
EQ-05,2026-08-01T02:01:00,73.302,2.412,2199.8,RUN
EQ-06,2026-08-01T02:01:00,64.306,2.41,1900.7,RUN
EQ-01,2026-08-01T02:02:00,61.137,1.934,1793.8,RUN
EQ-02,2026-08-01T02:02:00,68.172,2.407,1995.7,RUN
EQ-03,2026-08-01T02:02:00,61.137,1.983,1806.4,RUN
EQ-04,2026-08-01T02:02:00,54.858,1.844,1600.5,RUN
EQ-05,2026-08-01T02:02:00,73.258,2.266,2197.9,RUN
EQ-06,2026-08-01T02:02:00,64.226,2.091,1899.8,RUN
EQ-01,2026-08-01T02:03:00,61.535,1.71,1805.2,RUN
EQ-02,2026-08-01T02:03:00,67.459,2.099,1996.0,RUN
EQ-03,2026-08-01T02:03:00,60.735,1.934,1796.1,RUN
EQ-04,2026-08-01T02:03:00,55.156,1.732,1603.6,RUN
EQ-05,2026-08-01T02:03:00,73.272,2.417,2202.5,RUN
EQ-06,2026-08-01T02:03:00,64.247,1.954,1895.4,RUN
EQ-01,2026-08-01T02:04:00,61.35,2.212,1794.6,RUN
EQ-02,2026-08-01T02:04:00,67.958,2.127,1994.1,RUN
EQ-03,2026-08-01T02:04:00,61.564,1.922,1803.1,RUN
EQ-04,2026-08-01T02:04:00,55.241,1.777,1606.8,RUN
EQ-05,2026-08-01T02:04:00,73.555,2.562,2188.6,RUN
EQ-06,2026-08-01T02:04:00,64.206,1.837,1902.7,RUN
EQ-01,2026-08-01T02:05:00,61.182,1.904,1801.8,RUN
EQ-02,2026-08-01T02:05:00,66.956,2.258,1997.5,RUN
EQ-03,2026-08-01T02:05:00,60.896,2.035,1804.7,RUN
EQ-04,2026-08-01T02:05:00,55.472,1.801,1600.3,RUN
EQ-05,2026-08-01T02:05:00,73.149,2.516,2199.9,RUN
EQ-06,2026-08-01T02:05:00,63.9,2.124,1902.3,RUN
EQ-01,2026-08-01T02:06:00,61.568,1.97,1791.7,RUN
EQ-02,2026-08-01T02:06:00,67.187,2.17,1998.2,RUN
EQ-03,2026-08-01T02:06:00,60.671,1.87,1793.6,RUN
EQ-04,2026-08-01T02:06:00,55.156,1.91,1605.5,RUN
EQ-05,2026-08-01T02:06:00,72.896,2.45,2197.8,RUN
EQ-06,2026-08-01T02:06:00,64.607,1.965,1897.9,RUN
EQ-01,2026-08-01T02:07:00,60.639,2.197,1793.2,RUN
EQ-02,2026-08-01T02:07:00,66.665,2.233,2001.8,RUN
EQ-03,2026-08-01T02:07:00,60.786,2.022,1802.7,RUN
EQ-04,2026-08-01T02:07:00,55.441,2.004,1580.6,RUN
EQ-05,2026-08-01T02:07:00,73.624,2.387,2199.4,RUN
EQ-06,2026-08-01T02:07:00,63.107,2.209,1912.9,RUN
EQ-01,2026-08-01T02:08:00,60.83,1.983,1792.9,RUN
EQ-02,2026-08-01T02:08:00,66.982,2.326,1991.9,RUN
EQ-03,2026-08-01T02:08:00,61.286,2.02,1800.1,RUN
EQ-04,2026-08-01T02:08:00,55.147,1.668,1589.7,RUN
EQ-05,2026-08-01T02:08:00,72.95,2.383,2202.8,RUN
EQ-06,2026-08-01T02:08:00,63.358,2.238,1904.7,RUN
EQ-01,2026-08-01T02:09:00,60.728,1.98,1798.3,RUN
